Itearations;Unique samples;Sample length;Map size;MSE
190;10;6;18;0.115926387
190;10;6;20;0.121507139
190;10;7;2;0.388317062
190;10;7;4;0.291177134
190;10;7;6;0.259767955
190;10;7;8;0.18368734
190;10;7;10;0.187317907
190;10;7;12;0.17208715
190;10;7;14;0.112581958
190;10;7;16;0.131415387
190;10;7;18;0.163743585
190;10;7;20;0.130492334
190;10;8;2;0.643086497
190;10;8;4;0.353384565
190;10;8;6;0.331300463
190;10;8;8;0.24195326
190;10;8;10;0.260911845
190;10;8;12;0.163393597
190;10;8;14;0.183020964
190;10;8;16;0.157214057
190;10;8;18;0.173969534
190;10;8;20;0.183700178
190;10;9;2;0.571620073
190;10;9;4;0.370565316
190;10;9;6;0.319704903
190;10;9;8;0.251037419
190;10;9;10;0.27028093
190;10;9;12;0.269227792
190;10;9;14;0.208402344
190;10;9;16;0.183702602
190;10;9;18;0.283457678
190;10;9;20;0.219503662
190;10;10;2;0.708518074
190;10;10;4;0.455564927
190;10;10;6;0.423230289
190;10;10;8;0.293465177
190;10;10;10;0.331725663
190;10;10;12;0.214115443
190;10;10;14;0.267932071
190;10;10;16;0.244012512
190;10;10;18;0.23447044
190;10;10;20;0.250179627
190;15;1;2;0.028098697
190;15;1;4;0.006091626
190;15;1;6;0.009909883
190;15;1;8;0.002940456
190;15;1;10;0.005510003
190;15;1;12;0.004270144
190;15;1;14;0.00459403
190;15;1;16;0.001633183
190;15;1;18;0.004492957
190;15;1;20;0.003125208
190;15;2;2;0.081373946
190;15;2;4;0.041388953
190;15;2;6;0.03472252
190;15;2;8;0.028254048
190;15;2;10;0.018782001
190;15;2;12;0.024224143
190;15;2;14;0.026123088
190;15;2;16;0.017189095
190;15;2;18;0.017316143
190;15;2;20;0.01312968
190;15;3;2;0.18004826
190;15;3;4;0.102043604
190;15;3;6;0.11632842
190;15;3;8;0.075451803
190;15;3;10;0.055219424
190;15;3;12;0.074153343
190;15;3;14;0.058462492
190;15;3;16;0.045385371
190;15;3;18;0.049147592
190;15;3;20;0.051476333
190;15;4;2;0.256629436
190;15;4;4;0.184986469
190;15;4;6;0.160468405
190;15;4;8;0.112207985
190;15;4;10;0.105880187
190;15;4;12;0.13342625
190;15;4;14;0.098698952
190;15;4;16;0.085948957
190;15;4;18;0.087227203
190;15;4;20;0.104945644
190;15;5;2;0.337543939
190;15;5;4;0.247699539
190;15;5;6;0.198514476
190;15;5;8;0.154328842
190;15;5;10;0.155346758
190;15;5;12;0.182409623
190;15;5;14;0.135196069
190;15;5;16;0.134250253
190;15;5;18;0.143259883
190;15;5;20;0.148176752
190;15;6;2;0.484877102
190;15;6;4;0.326661599
190;15;6;6;0.284714339
190;15;6;8;0.217778873
190;15;6;10;0.212177999
190;15;6;12;0.211793922
190;15;6;14;0.249280632
190;15;6;16;0.213813167
190;15;6;18;0.224958173
190;15;6;20;0.20691398
190;15;7;2;0.55738417
190;15;7;4;0.354798985
190;15;7;6;0.35867195
190;15;7;8;0.266673193
190;15;7;10;0.313432063
190;15;7;12;0.264593928
190;15;7;14;0.23133956
190;15;7;16;0.232020858
190;15;7;18;0.254888587
190;15;7;20;0.265947979
190;15;8;2;0.52805945
190;15;8;4;0.501936909
190;15;8;6;0.407099866
190;15;8;8;0.329606294
190;15;8;10;0.386744014
190;15;8;12;0.334148448
190;15;8;14;0.299250842
190;15;8;16;0.282307208
190;15;8;18;0.342672111
190;15;8;20;0.319579249
190;15;9;2;0.72799952
190;15;9;4;0.540223474
190;15;9;6;0.49995993
190;15;9;8;0.443808217
190;15;9;10;0.382628531
190;15;9;12;0.487953906
190;15;9;14;0.407600981
190;15;9;16;0.345166811
190;15;9;18;0.37083053
190;15;9;20;0.400853033
190;15;10;2;0.81514775
190;15;10;4;0.557992217
190;15;10;6;0.5337144
190;15;10;8;0.467492817
190;15;10;10;0.549492424
190;15;10;12;0.425484342
190;15;10;14;0.415570922
190;15;10;16;0.401557185
190;15;10;18;0.528271964
190;15;10;20;0.399199117
190;20;1;2;0.051458046
190;20;1;4;0.004974184
190;20;1;6;0.010658538
190;20;1;8;0.002305719
190;20;1;10;0.007552818
190;20;1;12;0.001457336
190;20;1;14;0.002312719
190;20;1;16;0.005344644
190;20;1;18;0.006626711
190;20;1;20;0.004746494
190;20;2;2;0.095589372
190;20;2;4;0.039400896
190;20;2;6;0.045968685
190;20;2;8;0.031884377
190;20;2;10;0.026786975
190;20;2;12;0.026553796
190;20;2;14;0.035651493
190;20;2;16;0.019810566
190;20;2;18;0.034768814
190;20;2;20;0.023447641
190;20;3;2;0.172748386
190;20;3;4;0.101591505
190;20;3;6;0.090399724
190;20;3;8;0.054628995
190;20;3;10;0.067013474
190;20;3;12;0.061601473
190;20;3;14;0.070266117
190;20;3;16;0.051240769
190;20;3;18;0.071002195
190;20;3;20;0.074682694
190;20;4;2;0.249765802
190;20;4;4;0.162142104
190;20;4;6;0.156462045
190;20;4;8;0.167102424
190;20;4;10;0.136730932
190;20;4;12;0.138910021
190;20;4;14;0.120022395
190;20;4;16;0.119187325
190;20;4;18;0.11604722
190;20;4;20;0.133417345
190;20;5;2;0.378974538
190;20;5;4;0.236834805
190;20;5;6;0.23005473
190;20;5;8;0.232215481
190;20;5;10;0.212082054
190;20;5;12;0.207397228
190;20;5;14;0.182102934
190;20;5;16;0.186044946
190;20;5;18;0.180798023
190;20;5;20;0.200925696
190;20;6;2;0.457922077
190;20;6;4;0.400477919
190;20;6;6;0.269321576
190;20;6;8;0.260132589
190;20;6;10;0.300724518
190;20;6;12;0.309422742
190;20;6;14;0.258031261
190;20;6;16;0.2588982
190;20;6;18;0.263487113
190;20;6;20;0.251274593
190;20;7;2;0.565145003
190;20;7;4;0.366506452
190;20;7;6;0.382249234
190;20;7;8;0.352213339
190;20;7;10;0.384010828
190;20;7;12;0.304761596
190;20;7;14;0.345103334
190;20;7;16;0.266025838
190;20;7;18;0.278673391
190;20;7;20;0.320017506
190;20;8;2;0.658319184
190;20;8;4;0.517906744
190;20;8;6;0.451801865
190;20;8;8;0.438632569
190;20;8;10;0.421069306
190;20;8;12;0.432031304
190;20;8;14;0.388636853
190;20;8;16;0.342239972
190;20;8;18;0.353543854
190;20;8;20;0.358196391
190;20;9;2;0.840881094
190;20;9;4;0.62301953
190;20;9;6;0.530886235
190;20;9;8;0.581942602
190;20;9;10;0.513606054
190;20;9;12;0.466314344
190;20;9;14;0.479006215
190;20;9;16;0.429139774
190;20;9;18;0.396393175
190;20;9;20;0.452126551
190;20;10;2;0.841058108
190;20;10;4;0.681063694
190;20;10;6;0.583142152
190;20;10;8;0.58237491
190;20;10;10;0.573228838
190;20;10;12;0.578249767
190;20;10;14;0.54455323
190;20;10;16;0.580069756
190;20;10;18;0.53804256
190;20;10;20;0.516823238
190;25;1;2;0.015716144
190;25;1;4;0.024990102
190;25;1;6;0.005923969
190;25;1;8;0.004895264
190;25;1;10;0.004910416
190;25;1;12;0.003176257
190;25;1;14;0.006188877
190;25;1;16;0.001939053
190;25;1;18;0.004448891
190;25;1;20;0.004101654
190;25;2;2;0.104640666
190;25;2;4;0.054773054
190;25;2;6;0.039306328
190;25;2;8;0.036261984
190;25;2;10;0.022666538
190;25;2;12;0.038761363
190;25;2;14;0.027353535
190;25;2;16;0.018679327
190;25;2;18;0.024128271
190;25;2;20;0.027532718
190;25;3;2;0.176217099
190;25;3;4;0.101928682
190;25;3;6;0.097849783
190;25;3;8;0.087763584
190;25;3;10;0.091430949
190;25;3;12;0.077213061
190;25;3;14;0.050533124
190;25;3;16;0.06186771
190;25;3;18;0.075867221
190;25;3;20;0.077524503
190;25;4;2;0.295765064
190;25;4;4;0.241777985
190;25;4;6;0.160557413
190;25;4;8;0.15659038
190;25;4;10;0.181130033
190;25;4;12;0.137209583
190;25;4;14;0.141282303
190;25;4;16;0.155417552
190;25;4;18;0.133692778
190;25;4;20;0.128824911
190;25;5;2;0.390056021
190;25;5;4;0.295622889
190;25;5;6;0.218640875
190;25;5;8;0.199025285
190;25;5;10;0.232464099
190;25;5;12;0.202653834
190;25;5;14;0.224660753
190;25;5;16;0.228659756
190;25;5;18;0.219139669
190;25;5;20;0.204794091
190;25;6;2;0.511189281
190;25;6;4;0.331722996
190;25;6;6;0.321357118
190;25;6;8;0.276880962
190;25;6;10;0.340855787
190;25;6;12;0.286663217
190;25;6;14;0.287277605
190;25;6;16;0.299585345
190;25;6;18;0.303869403
190;25;6;20;0.250532789
190;25;7;2;0.63822162
190;25;7;4;0.480570098
190;25;7;6;0.409159381
190;25;7;8;0.378487039
190;25;7;10;0.381267637
190;25;7;12;0.351443115
190;25;7;14;0.366116513
190;25;7;16;0.331345755
190;25;7;18;0.414352536
190;25;7;20;0.361344058
190;25;8;2;0.741287492
190;25;8;4;0.540788536
190;25;8;6;0.511086692
190;25;8;8;0.447901193
190;25;8;10;0.457023757
190;25;8;12;0.435601308
190;25;8;14;0.440111668
190;25;8;16;0.396822439
190;25;8;18;0.459444913
190;25;8;20;0.445401551
190;25;9;2;0.852552569
190;25;9;4;0.626608919
190;25;9;6;0.62669255
190;25;9;8;0.507700253
190;25;9;10;0.543365455
190;25;9;12;0.520816649
190;25;9;14;0.48775942
190;25;9;16;0.552652985
190;25;9;18;0.539847162
190;25;9;20;0.492381426
190;25;10;2;0.897904225
190;25;10;4;0.665414821
190;25;10;6;0.65984339
190;25;10;8;0.704614709
190;25;10;10;0.622786088
190;25;10;12;0.562422911
190;25;10;14;0.586380849
190;25;10;16;0.54500802
190;25;10;18;0.524684821
190;25;10;20;0.590137571
190;30;1;2;0.03104749
190;30;1;4;0.004244459
190;30;1;6;0.008304221
190;30;1;8;0.00745193
190;30;1;10;0.004788617
190;30;1;12;0.001209721
190;30;1;14;0.002814786
190;30;1;16;0.007783383
190;30;1;18;0.002589763
190;30;1;20;0.001612179
190;30;2;2;0.131099227
190;30;2;4;0.05770478
190;30;2;6;0.047201037
190;30;2;8;0.034314931
190;30;2;10;0.029379961
190;30;2;12;0.041946299
190;30;2;14;0.040173791
190;30;2;16;0.025307222
190;30;2;18;0.03241442
190;30;2;20;0.033551928
190;30;3;2;0.186110661
190;30;3;4;0.125764373
190;30;3;6;0.108718179
190;30;3;8;0.082423703
190;30;3;10;0.095318347
190;30;3;12;0.082225485
190;30;3;14;0.080013684
190;30;3;16;0.071680449
190;30;3;18;0.079987239
190;30;3;20;0.067664848
190;30;4;2;0.260763156
190;30;4;4;0.202014555
190;30;4;6;0.233383052
190;30;4;8;0.141635249
190;30;4;10;0.160264924
190;30;4;12;0.139912789
190;30;4;14;0.140480745
190;30;4;16;0.128195246
190;30;4;18;0.11911441
190;30;4;20;0.140833752
190;30;5;2;0.378548327
190;30;5;4;0.270922095
190;30;5;6;0.249401672
190;30;5;8;0.228363101
190;30;5;10;0.229341182
190;30;5;12;0.250219476
190;30;5;14;0.211765932
190;30;5;16;0.211759796
190;30;5;18;0.163725637
190;30;5;20;0.218230149
190;30;6;2;0.507995516
190;30;6;4;0.319772122
190;30;6;6;0.344982088
190;30;6;8;0.345124649
190;30;6;10;0.299033904
190;30;6;12;0.324381537
190;30;6;14;0.309060982
190;30;6;16;0.313160434
190;30;6;18;0.319711938
190;30;6;20;0.311345125
190;30;7;2;0.596896389
190;30;7;4;0.461701235
190;30;7;6;0.434533649
190;30;7;8;0.429674526
190;30;7;10;0.416948308
190;30;7;12;0.348412987
190;30;7;14;0.354291956
190;30;7;16;0.326037731
190;30;7;18;0.377333267
190;30;7;20;0.325960719
190;30;8;2;0.724759093
190;30;8;4;0.522865284
190;30;8;6;0.517107123
190;30;8;8;0.455086826
190;30;8;10;0.43513852
190;30;8;12;0.428591854
190;30;8;14;0.449989294
190;30;8;16;0.466333437
190;30;8;18;0.376655684
190;30;8;20;0.401876574
190;30;9;2;0.812016738
190;30;9;4;0.634517771
190;30;9;6;0.564443644
190;30;9;8;0.514028414
190;30;9;10;0.533172273
190;30;9;12;0.51738876
190;30;9;14;0.516097495
190;30;9;16;0.507210648
190;30;9;18;0.515736677
190;30;9;20;0.510070452
190;30;10;2;0.926587533
190;30;10;4;0.759033584
190;30;10;6;0.69410715
190;30;10;8;0.684723347
190;30;10;10;0.657049688
190;30;10;12;0.690006882
190;30;10;14;0.587175554
190;30;10;16;0.557094025
190;30;10;18;0.574825862
190;30;10;20;0.633190227
190;35;1;2;0.029920077
190;35;1;4;0.012686502
190;35;1;6;0.00871072
190;35;1;8;0.009166744
190;35;1;10;0.002263966
190;35;1;12;0.010408934
190;35;1;14;0.00246878
190;35;1;16;0.016732195
190;35;1;18;0.004274174
190;35;1;20;0.004894114
190;35;2;2;0.136555155
190;35;2;4;0.05528412
190;35;2;6;0.056603065
190;35;2;8;0.032250369
190;35;2;10;0.036706411
190;35;2;12;0.026774062
190;35;2;14;0.052194577
190;35;2;16;0.022517087
190;35;2;18;0.033826305
190;35;2;20;0.024733541
190;35;3;2;0.180916748
190;35;3;4;0.129923222
190;35;3;6;0.095487804
190;35;3;8;0.127070915
190;35;3;10;0.093820005
190;35;3;12;0.105139141
190;35;3;14;0.100471631
190;35;3;16;0.082209622
190;35;3;18;0.086515038
190;35;3;20;0.076889194
190;35;4;2;0.300017394
190;35;4;4;0.201258034
190;35;4;6;0.183081523
190;35;4;8;0.19912462
190;35;4;10;0.157111294
190;35;4;12;0.169292224
190;35;4;14;0.136776538
190;35;4;16;0.151441252
190;35;4;18;0.131208039
190;35;4;20;0.128576999
190;35;5;2;0.386510956
190;35;5;4;0.305130232
190;35;5;6;0.302566878
190;35;5;8;0.257747523
190;35;5;10;0.218291991
190;35;5;12;0.215728605
190;35;5;14;0.235631594
190;35;5;16;0.251822542
190;35;5;18;0.244203219
190;35;5;20;0.217020454
190;35;6;2;0.537364959
190;35;6;4;0.421015497
190;35;6;6;0.351600898
190;35;6;8;0.345679852
190;35;6;10;0.339244624
190;35;6;12;0.321171108
190;35;6;14;0.28583355
190;35;6;16;0.285332121
190;35;6;18;0.314938377
190;35;6;20;0.31602714
190;35;7;2;0.612916906
190;35;7;4;0.472216625
190;35;7;6;0.476719043
190;35;7;8;0.443737965
190;35;7;10;0.407114698
190;35;7;12;0.410401989
190;35;7;14;0.384928112
190;35;7;16;0.380152268
190;35;7;18;0.417409795
190;35;7;20;0.38464055
190;35;8;2;0.685066344
190;35;8;4;0.551983776
190;35;8;6;0.502609482
190;35;8;8;0.467582543
190;35;8;10;0.496991016
190;35;8;12;0.475939107
190;35;8;14;0.474668816
190;35;8;16;0.423306078
190;35;8;18;0.459633044
190;35;8;20;0.457310818
190;35;9;2;0.840892618
190;35;9;4;0.681989476
190;35;9;6;0.598832583
190;35;9;8;0.535189172
190;35;9;10;0.594692044
190;35;9;12;0.614192291
190;35;9;14;0.563125312
190;35;9;16;0.512230722
190;35;9;18;0.523812973
190;35;9;20;0.525324319
190;35;10;2;0.989498297
190;35;10;4;0.684381673
190;35;10;6;0.741684319
190;35;10;8;0.660146091
190;35;10;10;0.706992684
190;35;10;12;0.652069821
190;35;10;14;0.620334389
190;35;10;16;0.693176524
190;35;10;18;0.584970944
190;35;10;20;0.629861997
190;40;1;2;0.040963351
190;40;1;4;0.004623707
190;40;1;6;0.009774655
190;40;1;8;0.001476701
190;40;1;10;0.005312891
190;40;1;12;0.002769058
190;40;1;14;0.004245682
190;40;1;16;0.004189732
190;40;1;18;0.010579808
190;40;1;20;0.006399534
190;40;2;2;0.10051475
190;40;2;4;0.04876482
190;40;2;6;0.039736064
190;40;2;8;0.032876482
190;40;2;10;0.028911121
190;40;2;12;0.035149516
190;40;2;14;0.036958071
190;40;2;16;0.028867246
190;40;2;18;0.032736893
190;40;2;20;0.037517227
190;40;3;2;0.192320436
190;40;3;4;0.119425291
190;40;3;6;0.104283021
190;40;3;8;0.100416215
190;40;3;10;0.130187433
190;40;3;12;0.087804097
190;40;3;14;0.083388368
190;40;3;16;0.079356975
190;40;3;18;0.083498372
190;40;3;20;0.073868119
190;40;4;2;0.313025831
190;40;4;4;0.223825086
190;40;4;6;0.183695369
190;40;4;8;0.204488495
190;40;4;10;0.190672265
190;40;4;12;0.151498573
190;40;4;14;0.160947337
190;40;4;16;0.163201916
190;40;4;18;0.194158177
190;40;4;20;0.15227922
190;40;5;2;0.379836288
190;40;5;4;0.313995746
190;40;5;6;0.271131832
190;40;5;8;0.240238316
190;40;5;10;0.257466917
190;40;5;12;0.223588229
190;40;5;14;0.25551293
190;40;5;16;0.232595728
190;40;5;18;0.213519399
190;40;5;20;0.174741112
190;40;6;2;0.445531216
190;40;6;4;0.39710624
190;40;6;6;0.35821345
190;40;6;8;0.353197982
190;40;6;10;0.324132782
190;40;6;12;0.314135746
190;40;6;14;0.352788141
190;40;6;16;0.335206619
190;40;6;18;0.335745624
190;40;6;20;0.27507764
190;40;7;2;0.580973913
190;40;7;4;0.489660328
190;40;7;6;0.435527523
190;40;7;8;0.412404173
190;40;7;10;0.42625289
190;40;7;12;0.365104085
190;40;7;14;0.440088128
190;40;7;16;0.383709593
190;40;7;18;0.392117633
190;40;7;20;0.39313779
190;40;8;2;0.721723891
190;40;8;4;0.586747032
190;40;8;6;0.571806871
190;40;8;8;0.498472485
190;40;8;10;0.505490276
190;40;8;12;0.484737352
190;40;8;14;0.461892822
190;40;8;16;0.43193038
190;40;8;18;0.487171064
190;40;8;20;0.45594171
190;40;9;2;0.85024657
190;40;9;4;0.704639796
190;40;9;6;0.65748644
190;40;9;8;0.66613187
190;40;9;10;0.585800059
190;40;9;12;0.603982565
190;40;9;14;0.564176423
190;40;9;16;0.570143406
190;40;9;18;0.567932844
190;40;9;20;0.582418788
190;40;10;2;0.994583966
190;40;10;4;0.836044123
190;40;10;6;0.744679344
190;40;10;8;0.703977388
190;40;10;10;0.680794864
190;40;10;12;0.689970081
190;40;10;14;0.655068185
190;40;10;16;0.634656567
190;40;10;18;0.651948744
190;40;10;20;0.674241898
190;45;1;2;0.04326975
190;45;1;4;0.011921363
190;45;1;6;0.004348606
190;45;1;8;0.010229898
190;45;1;10;0.004356419
190;45;1;12;0.01009005
190;45;1;14;0.004392469
190;45;1;16;0.008028197
190;45;1;18;0.004912159
190;45;1;20;0.001887296
190;45;2;2;0.090903368
190;45;2;4;0.060431885
190;45;2;6;0.05015716
190;45;2;8;0.033986167
190;45;2;10;0.035989331
190;45;2;12;0.039919989
190;45;2;14;0.036277202
190;45;2;16;0.029072043
190;45;2;18;0.035168476
190;45;2;20;0.028699566
190;45;3;2;0.21522603
190;45;3;4;0.126610364
190;45;3;6;0.122332241
190;45;3;8;0.098930976
190;45;3;10;0.102186844
190;45;3;12;0.078613918
190;45;3;14;0.103133359
190;45;3;16;0.104259621
190;45;3;18;0.08871892
190;45;3;20;0.074271569
190;45;4;2;0.292422582
190;45;4;4;0.206355472
190;45;4;6;0.208944102
190;45;4;8;0.171989259
190;45;4;10;0.167916629
190;45;4;12;0.168302013
190;45;4;14;0.177188282
190;45;4;16;0.168572127
190;45;4;18;0.171067178
190;45;4;20;0.14830228
190;45;5;2;0.399114928
190;45;5;4;0.277455408
190;45;5;6;0.283389985
190;45;5;8;0.264190123
190;45;5;10;0.242334933
190;45;5;12;0.273486821
190;45;5;14;0.260008846
190;45;5;16;0.253720819
190;45;5;18;0.20620286
190;45;5;20;0.254462546
190;45;6;2;0.544246969
190;45;6;4;0.394794838
190;45;6;6;0.401389052
190;45;6;8;0.351083595
190;45;6;10;0.321144912
190;45;6;12;0.313215691
190;45;6;14;0.324547654
190;45;6;16;0.318362257
190;45;6;18;0.333787879
190;45;6;20;0.299563912
190;45;7;2;0.613949277
190;45;7;4;0.523296697
190;45;7;6;0.481860052
190;45;7;8;0.466241114
190;45;7;10;0.473170997
190;45;7;12;0.423754787
190;45;7;14;0.422022505
190;45;7;16;0.416842728
190;45;7;18;0.385965147
190;45;7;20;0.419095385
190;45;8;2;0.700807326
190;45;8;4;0.606771453
190;45;8;6;0.596420637
190;45;8;8;0.508766896
190;45;8;10;0.495300179
190;45;8;12;0.493951703
190;45;8;14;0.483317984
190;45;8;16;0.511644051
190;45;8;18;0.481459643
190;45;8;20;0.481245574
190;45;9;2;0.81564765
190;45;9;4;0.757075478
190;45;9;6;0.65750343
190;45;9;8;0.614752326
190;45;9;10;0.629198849
190;45;9;12;0.582202755
190;45;9;14;0.570407036
190;45;9;16;0.526638535
190;45;9;18;0.593259567
190;45;9;20;0.554872876
190;45;10;2;0.961469264
190;45;10;4;0.766602486
190;45;10;6;0.740041386
190;45;10;8;0.717483266
190;45;10;10;0.697348313
190;45;10;12;0.694904683
190;45;10;14;0.677921592
190;45;10;16;0.665162667
190;45;10;18;0.656356562
190;45;10;20;0.655304657
190;50;1;2;0.021748756
190;50;1;4;0.005326336
190;50;1;6;0.008854077
190;50;1;8;0.004323825
190;50;1;10;0.00551404
190;50;1;12;0.003269143
190;50;1;14;9.52E-04
190;50;1;16;0.004262332
190;50;1;18;0.003948792
190;50;1;20;0.00209805
190;50;2;2;0.079471337
190;50;2;4;0.044765216
190;50;2;6;0.05949622
190;50;2;8;0.045269075
190;50;2;10;0.044696625
190;50;2;12;0.034605678
190;50;2;14;0.024298396
190;50;2;16;0.041463874
190;50;2;18;0.032550594
190;50;2;20;0.034090741
190;50;3;2;0.20277312
190;50;3;4;0.11701741
190;50;3;6;0.113157161
190;50;3;8;0.102464549
190;50;3;10;0.106902773
190;50;3;12;0.102371584
190;50;3;14;0.089588867
190;50;3;16;0.077427547
190;50;3;18;0.08347386
190;50;3;20;0.088211965
190;50;4;2;0.27971575
190;50;4;4;0.220902439
190;50;4;6;0.207041993
190;50;4;8;0.205778515
190;50;4;10;0.158526065
190;50;4;12;0.165923914
190;50;4;14;0.157085414
190;50;4;16;0.171275858
190;50;4;18;0.165254965
190;50;4;20;0.153087664
190;50;5;2;0.441825071
190;50;5;4;0.278149202
190;50;5;6;0.30397079
190;50;5;8;0.249021508
190;50;5;10;0.260406136
190;50;5;12;0.252105169
190;50;5;14;0.254089283
190;50;5;16;0.27348021
190;50;5;18;0.234470737
190;50;5;20;0.230650046
190;50;6;2;0.459789871
190;50;6;4;0.408431555
190;50;6;6;0.37948146
190;50;6;8;0.337818821
190;50;6;10;0.308336126
190;50;6;12;0.317574246
190;50;6;14;0.310621195
190;50;6;16;0.315326775
190;50;6;18;0.326799782
190;50;6;20;0.296752979
190;50;7;2;0.643389714
190;50;7;4;0.566807232
190;50;7;6;0.484768503
190;50;7;8;0.430385972
190;50;7;10;0.408667618
190;50;7;12;0.430506468
190;50;7;14;0.446158424
190;50;7;16;0.398989649
190;50;7;18;0.398480627
190;50;7;20;0.409766158
190;50;8;2;0.868230347
190;50;8;4;0.629770963
190;50;8;6;0.58730366
190;50;8;8;0.488028217
190;50;8;10;0.536357052
190;50;8;12;0.492130463
190;50;8;14;0.519465222
190;50;8;16;0.492907973
190;50;8;18;0.503726376
190;50;8;20;0.477722564
190;50;9;2;0.853174432
190;50;9;4;0.666277982
190;50;9;6;0.653530685
190;50;9;8;0.654642315
190;50;9;10;0.641285164
190;50;9;12;0.61597922
190;50;9;14;0.600777176
190;50;9;16;0.62470132
190;50;9;18;0.587349079
190;50;9;20;0.55824558
190;50;10;2;0.981387242
190;50;10;4;0.784461832
190;50;10;6;0.772751428
190;50;10;8;0.764256731
190;50;10;10;0.711203054
190;50;10;12;0.758666822
190;50;10;14;0.71429759
190;50;10;16;0.684082502
190;50;10;18;0.738886664
